,A_countor,A_inside,Kpeak_countor,Kpeak_inside,SER_countor,SER_inside,Slope_ini_countor,Slope_ini_inside,Tpeak_countor,Tpeak_inside,UptakeRate_countor,UptakeRate_inside,Vr_decreasingRate_countor,Vr_decreasingRate_inside,Vr_increasingRate_countor,Vr_increasingRate_inside,Vr_post_1_countor,Vr_post_1_inside,alpha_countor,alpha_inside,beta_countor,beta_inside,iAUC1_countor,iAUC1_inside,maxCr_countor,maxCr_inside,maxVr_countor,maxVr_inside,peakCr_countor,peakCr_inside,peakVr_countor,peakVr_inside,washoutRate_countor,washoutRate_inside
0,49.7990331733,92.4043292261,-0.0112715352871,-0.0181789548179,0.547267229421,0.565537515401,0.146790809276,0.213586650352,12.7793956091,11.5924096231,0.204487269836,0.204487269836,0.0271958335572,0.00662177057896,0.128659115191,0.128659115191,0.0240175952438,0.128659115191,0.00294766383848,0.00231143553707,0.0767863828985,0.0851127857849,259.230263713,487.696262165,0.817949079343,0.817949079343,0.128659115191,0.128659115191,4.0,4.0,1.0,1.0,0.0,0.0
0,1.50917322755,1.74701514971,-5.1652568147e-05,-0.0036170282334,0.609500785434,0.664112449171,0.516521458369,0.690469847245,23.7788600972,10.9723798753,0.399907649785,0.399907649785,0.0523904821374,0.0208778324421,0.225949403908,0.225949403908,0.0809409124621,0.225949403908,0.342254586115,0.39522831119,0.000100000817604,0.00523850280766,1.13855379888,1.49751051042,1.59963059914,1.59963059914,0.225949403908,0.225949403908,4.0,4.0,1.0,1.0,0.0,0.0
0,1.94278622935,1.89906728905,-0.00961966843391,-0.0103781123153,0.945336454734,0.972177759948,0.992095604055,1.11227718659,7.79930133799,7.09465888832,0.906214469373,0.899281901657,0.0,0.000966307529879,0.0240196976639,0.0836088179993,0.0798538055203,0.0836088179993,0.510656082007,0.585696564311,0.00969631192254,0.00933050901381,4.93666931038,5.13619523528,1.81242893875,1.79856380331,0.0960787906554,0.0836088179993,2.0,2.0,4.0,1.0,0.00336946057812,0.0128763131937
0,84.4443320301,99.7667712151,-0.0168872134609,-0.0292058720195,0.636970818597,0.680920684773,0.191518215591,0.29145694968,11.1976206702,9.83669459459,0.366087780121,0.366087780121,0.0795916412713,0.0121120972423,0.400278223683,0.400278223683,0.194271602758,0.400278223683,0.00226798188803,0.00292138300288,0.088175494998,0.100206469777,581.804947136,686.949466987,1.09826334036,1.09826334036,0.400278223683,0.400278223683,3.0,3.0,1.0,1.0,0.263352381184,0.00151829614745
0,1.22676587515,1.60101233068,-0.00388361437775,-0.00719892679958,0.597955264287,0.592430096986,0.307951587563,0.351622135018,12.1102387055,11.2096523701,0.281909524544,0.281909524544,0.0198567793797,0.011978255686,0.123598236009,0.123598236009,0.0494664149046,0.123598236009,0.251027187665,0.219624876261,0.0126111198467,0.0204734744564,0.997974796895,1.3708694859,1.12763809818,1.12763809818,0.123598236009,0.123598236009,4.0,4.0,1.0,1.0,0.0,0.0
0,99.9203402672,99.7845809321,-0.0780811292236,-0.0740020415866,0.677180684268,0.670191757564,0.574360842426,0.55202206136,7.20468167732,7.30974174986,0.393934054078,0.383938205308,0.042797986077,0.0326651428915,0.263669723034,0.263669723034,0.0915619867939,0.263669723034,0.005748187415,0.00553213789349,0.135944381051,0.134056311815,492.994401166,492.75406409,1.57573621631,1.53575282123,0.263669723034,0.263669723034,4.0,4.0,1.0,1.0,0.0,0.0
0,1.30599170063,1.53831831957,-5.81524086437e-05,-8.85729045394e-05,0.71306327959,0.789796970749,0.58152201996,0.885724382483,18.868209263,15.0379536882,0.401407747722,0.401407747722,0.0351416213269,0.00932464268571,0.369334688847,0.342489322561,0.369334688847,0.342489322561,0.445272370169,0.575774448771,0.000100000355357,0.000100000526452,1.41432770472,1.96571237002,1.60563099089,1.60563099089,0.369334688847,0.342489322561,4.0,4.0,1.0,1.0,0.0,0.0
0,1.71856841433,1.47219998381,-0.0124261653195,-0.00111893547098,0.810567198377,0.823106402815,0.733183031674,0.81356686456,7.65239379616,10.85457122,0.514555888048,0.37899748166,0.0,0.00637813885321,0.0518584541107,0.199370042141,0.176464174376,0.199370042141,0.426624291218,0.552619802682,0.0169482445483,0.00137534543223,2.26654193537,2.2387902074,1.54366766414,1.51598992664,0.207433816443,0.199370042141,3.0,4.0,4.0,1.0,0.0103929784538,0.0
0,0.941130268842,1.29987834206,-2.52340168353e-05,-5.04864856501e-05,0.594244464881,0.68672820102,0.252334257415,0.504864856499,29.4435799956,21.279587601,0.332009622705,0.332009622705,0.0927281968248,0.00945438996528,0.736442550754,0.736442550754,0.334426516979,0.736442550754,0.268118310259,0.388393929004,0.000100002342503,0.0001,0.733592218747,1.33600924757,1.32803849082,1.32803849082,0.736442550754,0.736442550754,4.0,4.0,1.0,1.0,0.0,0.0
0,2.13063702015,2.43560434567,-0.00755459508804,-0.00937542926078,0.658450220941,0.682759325703,0.575538969799,0.725412514062,11.3715026489,10.6767111363,0.536538249674,0.536538249674,0.207388779669,0.0278428409673,0.308849031835,0.693869403633,0.923057006794,0.693869403633,0.2701253026,0.297836762918,0.0131261226163,0.0129242728503,2.12949838281,2.54823169,2.1461529987,2.1461529987,0.926547095505,0.693869403633,4.0,4.0,3.0,1.0,0.0,0.0
0,99.8916298293,99.2640473524,-0.0362756355114,-0.0403462490345,0.6327826762,0.646078715032,0.339577661952,0.364237846767,9.2151802014,8.88149231646,0.295372111483,0.295372111483,0.0307211685702,0.0145020373997,0.106818652775,0.106818652775,0.0100877606414,0.106818652775,0.00339946062079,0.00366938339189,0.106825741431,0.110768964271,569.422390238,565.452653485,1.18148844593,1.18148844593,0.106818652775,0.106818652775,4.0,4.0,1.0,1.0,0.0,0.0
0,2.40844424479,1.81327570321,-0.0182653875247,-0.0115596570023,0.659790671339,0.734328972781,0.410681237138,0.598847812024,9.24047335245,8.77015187043,0.364710552036,0.364710552036,0.0316539103179,0.0129148734482,0.164156127399,0.164156127399,0.0656129491016,0.164156127399,0.1705172283,0.330257451177,0.0444758266825,0.0193031631247,3.14199194061,2.04968826449,1.45884220814,1.45884220814,0.164156127399,0.164156127399,4.0,4.0,1.0,1.0,0.0,0.0
0,1.16206473733,1.43094568909,-2.51888135056e-05,-4.71916791414e-05,0.57248835718,0.667715058573,0.251888062048,0.47186742396,35.4394985919,24.5668585905,0.332356408394,0.332356408394,0.0563177779561,0.0108531794005,0.298825490174,0.298825490174,0.103824934863,0.298825490174,0.216759061656,0.329759142893,0.000100000028984,0.000100010462145,0.878718767101,1.49344180097,1.32942563358,1.32942563358,0.298825490174,0.298825490174,4.0,4.0,1.0,1.0,0.0,0.0
0,1.16795004198,1.33236849687,-2.06422315313e-05,-3.97936332864e-05,0.536075808448,0.642834372578,0.206422311802,0.397933684336,42.3099888813,26.7932407367,0.306543727568,0.306543727568,0.0608394876752,0.0103529753268,0.226982009046,0.226982009046,0.0298510723332,0.226982009046,0.176738990867,0.298666386416,0.000100000001701,0.00010000066557,0.746900811888,1.29275520728,1.22617491027,1.22617491027,0.226982009046,0.226982009046,4.0,4.0,1.0,1.0,0.0,0.0
0,1.75268771335,1.97203245389,-0.00439107664636,-0.0120958210037,0.772906144651,0.836943215663,0.854440336237,1.07755827194,9.35973873551,7.14754169214,0.631035440751,0.631035440751,3.28356500241,0.0176548648702,2.73277632858,2.3979664681,0.616340707806,2.3979664681,0.487502896113,0.546420151358,0.00513912611581,0.0112252128898,2.17249908467,2.61553186353,1.89310632225,1.89310632225,8.19832898575,2.3979664681,3.0,3.0,3.0,1.0,0.0533404281874,0.00156063604374
0,1.86005623894,2.13559931501,-0.00611773159427,-0.0299415191443,0.877107582214,0.980945126429,1.48440075594,2.12491355592,6.60508910105,4.29276574186,0.704568749728,0.704568749728,0.0920393000694,0.00205501541272,0.279437653577,0.541684952543,0.611052164245,0.541684952543,0.798040792997,0.994996365183,0.00412134766827,0.0140906998597,2.52065487332,3.18670744561,2.11370624918,2.11370624918,0.838312960731,0.541684952543,3.0,3.0,3.0,1.0,0.145735764356,0.0754483078653
0,1.47869206095,1.68895340953,-6.03887399012e-05,-9.19383952485e-05,0.65933242709,0.746171133429,0.603883867912,0.919383948951,20.3605298433,15.8029637818,0.433448371294,0.433448371294,0.04312706855,0.0131882243468,0.268569570202,0.268569570202,0.145153625572,0.268569570202,0.408390552611,0.544351279179,0.000100000584732,0.000100000000384,1.31817894902,1.83225948324,1.73379348518,1.73379348518,0.268569570202,0.268569570202,4.0,4.0,1.0,1.0,0.0,0.0
0,1.60073204472,2.0048613952,-6.4194828567e-05,-9.67997597891e-05,0.67295853964,0.727887816587,0.641947698941,0.96799758302,20.6887267696,17.5683601786,0.494543916714,0.494543916714,0.0680201359405,0.024408192931,0.348888768135,0.348888768135,0.115448120939,0.348888768135,0.401033827652,0.482825189481,0.000100000091398,0.000100000001536,1.5434774249,2.19624130199,1.97817566686,1.97817566686,0.348888768135,0.348888768135,4.0,4.0,1.0,1.0,0.0,0.0
0,1.86977961294,3.03549783693,-0.0170089336159,-0.0330781835478,0.74385229405,0.737527176181,0.524300578465,0.490436986345,8.08213004584,7.5661930305,0.323047793708,0.322186223363,0.023797571033,0.0129756789732,0.0769978522664,0.0769978522664,0.00837558646888,0.0769978522664,0.28040768807,0.161567233018,0.0324411879645,0.0674463477853,2.17583007144,4.93233026506,1.29219117483,1.28874489345,0.0769978522664,0.0769978522664,4.0,4.0,1.0,1.0,0.0,0.0
0,1.30008395429,1.41382711793,-0.000935296978706,-8.51258856373e-05,0.789221522779,0.809002468297,0.719282988873,0.851257240366,10.945263726,14.4548178297,0.366562565734,0.366562565734,0.0308555692508,0.00719595248305,0.0693873154025,0.203191623646,0.14771858275,0.203191623646,0.553258877241,0.602094293969,0.00130031850214,0.000100000189838,1.65454071355,1.89340764464,1.46625026294,1.46625026294,0.208161946207,0.203191623646,4.0,4.0,3.0,1.0,0.0,0.0
0,1.3448762895,1.90240951173,-3.51777595158e-05,-7.30775536501e-05,0.563662555311,0.65544499872,0.351777595126,0.730772741836,30.0864104495,21.4870508769,0.448583734303,0.448583734303,0.128680874835,0.0225286719228,0.551442647632,0.551442647632,0.0806724945403,0.551442647632,0.261568738978,0.384130092564,0.000100000000009,0.000100000382426,0.874019448591,1.66087499375,1.79433493721,1.79433493721,0.551442647632,0.551442647632,4.0,4.0,1.0,1.0,0.0,0.0
0,99.8940428862,99.97844412,-0.0366725010724,-0.0417410485669,0.703913097127,0.723579933728,0.354623281562,0.385188120289,9.50773046707,9.06778642338,0.330105758489,0.330105758489,0.0136058128125,0.0134722643878,0.162595678909,0.162595678909,0.056355402791,0.162595678909,0.00354999428711,0.00385271168879,0.103412559127,0.108365358037,700.924006432,701.614189079,1.32042303396,1.32042303396,0.162595678909,0.162595678909,4.0,4.0,1.0,1.0,0.0,0.0
0,1.42165712199,2.01109918407,-0.00110084740999,-0.0243594969457,0.723754486588,0.897658099438,0.616186941818,1.14853063906,12.6792619009,5.83016500679,0.854291569774,0.854291569774,0.0125792570207,0.00672286477888,0.189522619623,0.148930234174,0.189522619623,0.148930234174,0.433428660318,0.571095969882,0.00178654777516,0.0212092704516,1.63013510738,2.72538451776,1.70858313955,1.70858313955,0.189522619623,0.148930234174,2.0,2.0,1.0,1.0,0.171233952583,0.0111644442004
0,1.72895976009,6.89520453227,-0.00530986903109,-0.0671758263053,0.657959930808,0.724115108463,0.614767614191,0.573105194082,10.5229309263,6.44839438533,0.401526168326,0.480328949656,0.0149115012836,0.0215811631258,0.463957518472,0.463957518472,0.194039679574,0.463957518472,0.355570805279,0.0831164893513,0.00863719706198,0.117213780296,1.50639783025,17.8975609661,1.6061046733,1.44098684897,0.463957518472,0.463957518472,4.0,3.0,1.0,1.0,0.0,0.000331772074901
0,8.31570739769,1.82717769499,-0.0183714973444,-0.00880867410415,0.51846389739,0.546338080612,0.244299271863,0.295650311524,11.2253710973,11.5019800124,0.261056739533,0.261056739533,0.0172651150812,0.011783443116,0.144508520468,0.144508520468,0.0389711999429,0.144508520468,0.0293780504989,0.161807093166,0.0752007863317,0.0297942324456,28.4203731862,1.7081314931,1.04422695813,1.04422695813,0.144508520468,0.144508520468,4.0,4.0,1.0,1.0,0.0,0.0
0,1.7884052564,2.0929130845,-5.98184450513e-05,-8.02435728421e-05,0.614214833011,0.65085071766,0.598183911793,0.802426080574,24.2629829912,21.5229101114,0.504051114394,0.504051114394,0.0,0.0231416762758,0.136045665361,0.368483313069,0.227022223251,0.368483313069,0.334478949697,0.38340153087,0.000100000090059,0.000100001202335,1.42532981147,1.8460354984,2.01620445757,2.01620445757,0.544182661444,0.368483313069,4.0,4.0,4.0,1.0,0.0,0.0
0,49.6859821416,94.1951899657,-0.000529926272377,-0.0142797555438,0.381758387093,0.492402133451,0.1116257685,0.217835277674,172.464336942,14.991916216,0.265852593184,0.265852593184,0.162614955848,0.00978656387736,0.846710317573,0.846710317573,0.175214816216,0.846710317573,0.00224662497728,0.00231259449398,0.00474734713587,0.0655529981013,166.917112116,451.895346411,1.06341037274,1.06341037274,0.846710317573,0.846710317573,4.0,4.0,1.0,1.0,0.0,0.0
0,90.114265356,96.9189237919,-0.0291378892133,-0.0333087532662,0.662843306911,0.66726356153,0.235882182385,0.26684253933,8.0107971853,7.92411100842,0.27060431914,0.194404388556,0.0686165492491,0.00588327598439,0.140489204568,0.0747327919556,0.242159034981,0.0747327919556,0.00261758980616,0.0027532552869,0.123527300446,0.124825499524,491.895669143,528.64522059,0.811812957419,0.777617554225,0.421467613704,0.0747327919556,3.0,4.0,3.0,1.0,0.026200776501,0.0
0,1.95840318601,2.00955446547,-0.0140352569134,-0.0150097191424,0.556717507832,0.566621847008,0.386131562958,0.419266403819,9.43413813077,9.20744315829,0.321646557262,0.321646557262,0.00959263695856,0.022003359096,0.30687951192,0.30687951192,0.0953059318181,0.30687951192,0.197166531242,0.208636496807,0.0363483803446,0.0357999567954,1.65599795014,1.66579953194,1.28658622905,1.28658622905,0.30687951192,0.30687951192,4.0,4.0,1.0,1.0,0.0,0.0
0,1.29497425506,1.50272858911,-4.51247855572e-05,-6.03043938866e-05,0.582314494028,0.62113026708,0.451244173365,0.603043758453,23.407070676,20.6766958558,0.36999196586,0.36999196586,0.0292371621004,0.0196703778628,0.268150190103,0.268150190103,0.0754550945925,0.268150190103,0.348458026561,0.401299185244,0.000100000816012,0.000100000029917,0.871407275533,1.12537409174,1.47996786344,1.47996786344,0.268150190103,0.268150190103,4.0,4.0,1.0,1.0,0.0,0.0
0,2.08006072112,1.62582899866,-0.0102914911761,-0.00972186746627,0.583100820201,0.673609446245,0.261385332499,0.403493370194,11.4042259664,9.77055010708,0.305447665923,0.305447665923,0.000476227431887,0.013840347836,0.223323659156,0.223323659156,0.124326422348,0.223323659156,0.125662356798,0.248177004179,0.0393728717589,0.0240942433864,2.96068988626,1.74143687238,1.22179066369,1.22179066369,0.223323659156,0.223323659156,4.0,4.0,1.0,1.0,0.0,0.0
0,1.00679583161,1.24003058679,-4.01523305308e-05,-6.13848200928e-05,0.65032567222,0.713025588522,0.401523026417,0.613847964293,20.7900246411,17.185743481,0.30678279432,0.30678279432,0.0202932666811,0.00670340067607,0.136363074798,0.136363074798,0.0848788324011,0.136363074798,0.398812762044,0.495026470181,0.000100000069458,0.000100000038549,0.85121166391,1.22048010981,1.22713117728,1.22713117728,0.136363074798,0.136363074798,4.0,4.0,1.0,1.0,0.0,0.0
0,97.8839724879,97.679268745,-0.0153524737915,-0.0219211409288,0.537219226391,0.550782609414,0.183166768352,0.248097465553,11.799534525,11.1581073708,0.266787781174,0.266787781174,0.0659637819561,0.0138028883526,0.353411065495,0.353411065495,0.172101755149,0.353411065495,0.00187126414771,0.00253991935792,0.0838169168438,0.0883569724504,525.897715485,521.282026587,1.0671511247,1.0671511247,0.353411065495,0.353411065495,4.0,4.0,1.0,1.0,0.0,0.0
0,2.12470022691,2.45924980043,-0.0130101505585,-0.0271698902493,0.741614676337,0.793452023352,0.949190561522,1.14622174125,7.86658001424,6.49738129866,0.500833054094,0.500833054094,0.0230485759571,0.0225311393198,0.191304191416,0.191304191416,0.165164140796,0.191304191416,0.446740932909,0.466085934438,0.0137065738809,0.0237038692179,2.12461168671,2.55729596714,2.00333221637,2.00333221637,0.191304191416,0.191304191416,4.0,4.0,1.0,1.0,0.0,0.0
0,1.21871761822,1.11772130066,-0.00859738027032,-0.00478772224978,0.525823475151,0.567797069451,0.238716033814,0.352138140914,9.50772994468,10.1101248606,0.228560316581,0.228560316581,0.0176953498503,0.00972471615962,0.120505542868,0.120505542868,0.0304257615947,0.120505542868,0.195874770534,0.315050040386,0.0360150934688,0.0135961479133,0.922281758867,0.67421756272,0.914241266325,0.914241266325,0.120505542868,0.120505542868,4.0,4.0,1.0,1.0,0.0,0.0
0,1.34891502958,1.50908615058,-3.45368524453e-05,-5.16945247929e-05,0.561266014045,0.634139142602,0.345368521378,0.516937502592,30.6532635706,23.7608496754,0.357098948018,0.357098948018,0.0423454749089,0.0138194563265,0.212004191212,0.212004191212,0.0626782857893,0.212004191212,0.256034304463,0.342550027639,0.00010000000089,0.000100001498312,0.969467998851,1.35664697361,1.42839579207,1.42839579207,0.212004191212,0.212004191212,4.0,4.0,1.0,1.0,0.0,0.0
0,99.1685446722,99.9434788941,-0.0344723080369,-0.0550596355879,0.615581148264,0.689130783242,0.322217894035,0.433446317058,9.20802186776,7.74090259343,0.31211334056,0.31211334056,0.0249277902084,0.0181985277521,0.156871700007,0.156871700007,0.0525904848189,0.156871700007,0.00324919454148,0.00433691444259,0.10698446199,0.127027577398,546.45650954,550.719959633,1.24845336224,1.24845336224,0.156871700007,0.156871700007,4.0,4.0,1.0,1.0,0.0,0.0
0,97.5859425499,99.360397282,-0.0358050657372,-0.0419904357018,0.625778263682,0.655654496532,0.325687616722,0.354870996283,8.96079513021,8.32619762535,0.282615210738,0.282615210738,0.0321543130507,0.0135984955745,0.148457366741,0.148457366741,0.086923328604,0.148457366741,0.00333744398232,0.00357155371748,0.109936834865,0.118325916013,538.083022389,549.032502751,1.13046084295,1.13046084295,0.148457366741,0.148457366741,4.0,4.0,1.0,1.0,0.0,0.0
0,1.18795492591,1.56741933906,-4.47891336617e-05,-0.000135128062189,0.610307488467,0.845204301251,0.447889731823,1.35128054896,21.8424285812,10.5115677549,0.608107057129,0.608107057129,0.252812112678,0.00806850906361,1.8372246826,1.8372246826,0.986296129314,1.8372246826,0.377025863569,0.862105318777,0.000100000358301,0.000100000005397,0.793604188454,1.81457442961,1.82432117139,1.82432117139,1.8372246826,1.8372246826,3.0,3.0,1.0,1.0,0.528224110919,0.0123542500896
0,82.4606006185,97.8321648927,-0.00880993733949,-0.0240026484896,0.472622532813,0.55550904072,0.141433804557,0.261648849386,15.8368467391,10.7449538902,0.250579057748,0.250579057748,0.032950763299,0.013754878711,0.164277041403,0.164277041403,0.019829678698,0.164277041403,0.00171516825606,0.00267446651797,0.0622901813829,0.0917361132905,439.236936933,522.129838653,1.00231623099,1.00231623099,0.164277041403,0.164277041403,4.0,4.0,1.0,1.0,0.0,0.0
0,1.99554246247,2.37160691419,-0.00122736854434,-0.0141384569018,0.809953963288,0.841879612647,1.15744185526,1.33870624409,10.8725339007,7.08136422714,0.733203542649,0.733203542649,0.0189601358715,0.0142157621629,0.286503447715,0.253346499023,0.286503447715,0.253346499023,0.580013643923,0.564472230232,0.00106041486124,0.0105612840489,2.7443607156,3.20292669593,2.19961062795,2.19961062795,0.286503447715,0.253346499023,3.0,3.0,1.0,1.0,0.228974709636,0.00641943131108
0,98.444304551,99.8015095171,-0.0791106860384,-0.0965276182195,0.771128727699,0.810216702515,0.548253981436,0.631827771537,6.79982057167,6.41357799404,0.519017889319,0.519017889319,0.0,0.0158901956414,0.0918873458623,0.258556232338,0.145262020685,0.258556232338,0.00556917928301,0.00633084383788,0.144295689073,0.152775206422,551.924862537,558.89844208,1.55705366796,1.55705366796,0.367549383449,0.258556232338,3.0,3.0,4.0,1.0,0.158973815958,0.0688378514028
0,1.03434384758,1.06318888853,-0.000112690016203,-0.000128042569114,0.962562571479,0.9735837138,1.12690012782,1.28042017135,8.53261109655,7.80218771999,0.387932757836,0.387932757836,0.0,0.00907205330987,0.0238414685976,0.0224185418868,0.0332312327878,0.0577905120003,1.08948308675,1.20432049768,0.000100000003036,0.000100000431091,2.18941015539,2.33016557193,1.16379827351,1.16379827351,0.0953658743906,0.0672556256603,3.0,3.0,4.0,3.0,0.148428599665,0.123717817253
0,6.53825528078,99.8649438715,-0.0195199734077,-0.0350526621844,0.590523630087,0.624355103648,0.261203460322,0.344006578656,10.7198926539,9.65175127023,0.305235919722,0.305235919722,0.0369782767015,0.016709581137,0.174577189821,0.174577189821,0.0365087224731,0.174577189821,0.039950024755,0.00344471808945,0.0747309142981,0.101895325146,23.9655351952,587.190932279,1.22094367889,1.22094367889,0.174577189821,0.174577189821,4.0,4.0,1.0,1.0,0.0,0.0
0,2.04254151222,2.09037157391,-0.0590730591968,-0.0753505774034,0.934201141914,1.00834712671,0.916474642914,0.920595736855,4.62358739778,4.20813904495,0.446749811799,0.651420130375,0.0,0.0,0.0705854205039,0.0705854205039,0.21241092427,0.263039593439,0.448693276211,0.440398132248,0.0644568397539,0.0818498005008,2.12517181256,2.2266270032,1.3402494354,1.30284026075,0.282341682015,0.282341682015,3.0,2.0,4.0,4.0,0.167979053291,0.126347783017
0,1.57215757774,2.31863046729,-0.0177923649538,-0.0248831551839,0.783647230537,0.733432622159,0.465317612302,0.384331476491,7.32486149391,7.66067801653,0.381075215454,0.366862742229,0.0992060341459,0.0112999271641,0.109975069135,0.261136174228,0.125009217173,0.261136174228,0.295973901656,0.165757968729,0.0382370331219,0.0647439949783,1.88099891999,3.63429738024,1.14322564636,1.10058822669,0.329925207406,0.261136174228,3.0,3.0,3.0,1.0,0.0277298172688,0.0219044399116
0,50.0206523919,1.26633430559,-0.0154341117065,-0.00626107720599,0.569123425822,0.628676680259,0.170060485563,0.279443990209,10.8171157182,10.8037151033,0.267998699718,0.267998699718,0.0613851332084,0.0105426762628,1.50975906077,1.50975906077,0.582213421407,1.50975906077,0.00339980542897,0.220671578568,0.0907566014256,0.0224054816899,275.798207289,1.2473937166,1.07199479887,1.07199479887,1.50975906077,1.50975906077,4.0,4.0,1.0,1.0,0.0,0.0
